,movie_id,movie_name,Action,Action/Adventure,Adventure,Black-and-white,Comedy,Crime Fiction,Drama,Family Film,Horror,Indie,Romance Film,Short Film,Thriller,World cinema
14308,2580131,The Giant Spider Invasion,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39758,23233139,A Blood Pledge,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36537,23019704,Apartment 1303,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34699,3644025,Flesh for Frankenstein,0,0,0,0,0,0,1,0,1,1,0,0,0,0
32430,24379388,Sweet Kill,0,0,0,0,0,0,0,0,1,0,0,0,1,0
23168,11437048,Nightmare City,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35766,25902448,Vaa Arugil Vaa,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19294,25382860,Haunting of Winchester House,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23080,29460177,Eldorado,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28293,3303044,Son of Dracula,0,0,0,1,0,0,0,0,1,0,0,0,0,0
964,28465900,Lake Placid 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8678,10243437,In a Dark Place,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32720,1256990,Candyman,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15116,10887942,Dead Tone,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20332,31721239,Nightwalking,0,0,0,0,1,1,1,0,1,0,0,1,1,0
11917,6530663,Faces Of Death 4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40781,19258217,Splinter,0,0,0,0,0,0,1,0,1,0,0,0,1,0
21938,27923824,Paranormal Activity 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24752,1253851,Cursed,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40680,7329426,The Phantom Carriage,0,0,0,1,0,0,1,0,1,1,0,0,0,1
34520,17957459,Trick Or Treats,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13355,14472255,5ive Girls,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29183,6030859,The House on Skull Mountain,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32922,13571677,Savage Weekend,0,0,0,0,0,0,0,0,1,0,0,0,0,0
943,2339741,Ghosts Can't Do It,1,1,1,0,1,0,0,0,1,0,1,0,0,0
37788,5397050,Tenchi Muyo! in Love,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8849,18475018,Pontianak Menjerit,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20136,31365340,Macabre,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22410,13073735,Forest of Death,0,0,0,0,0,1,0,0,1,0,0,0,1,1
9012,17136700,Silk,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29335,30847851,Damned by Dawn,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41727,2356365,The Stuff,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12200,21429198,Magic Cop,0,0,0,0,1,0,0,0,1,0,0,0,1,0
15279,1961602,Sometimes They Come Back... Again,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21732,34543751,Sadako 3D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10591,31327605,Dance Macabre,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4260,1962219,Hocus Pocus,0,0,0,0,1,0,0,1,1,0,0,0,0,0
16718,26431171,For Sale by Owner,0,0,0,0,0,0,1,0,1,1,0,1,1,0
23461,11891565,Black House,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24346,34541743,Kimmy Dora and the Temple of Kiyeme,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26457,24399610,Long Weekend,0,0,0,0,0,0,0,0,1,0,0,0,1,0
903,19152358,"Silent Night, Bloody Night",0,0,0,0,0,0,0,0,1,0,0,0,1,0
39195,1189552,Book of Shadows: Blair Witch 2,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9339,2509613,The Lost World,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9861,10050502,The Milpitas Monster,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5492,4286886,Sleepwalkers,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11101,21132353,Casper,0,0,0,0,1,0,0,1,1,0,0,0,0,0
30527,3080716,Venom,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36247,10934699,Syngenor,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31954,12677727,The Return of Count Yorga,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21516,35986568,Danger Island,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9915,1069944,Tales from the Crypt,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42025,12050633,The Devil's Chair,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1910,9084256,"Ispiritista: Itay, may moomoo!",0,0,0,0,1,0,1,0,1,0,1,0,0,1
31937,13780382,Borderland,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12813,29333295,Caustic Zombies,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10945,957331,The Mummy - Tomb of the Dragon Emperor,1,1,1,0,0,0,0,0,1,0,0,0,1,0
4029,5787607,Alien 51,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4908,31941863,Red Lights,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1357,6817168,Mad Cowgirl,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36676,33703767,Laddaland,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39562,2016450,The Reaping,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2422,19821180,Something Weird,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13634,10685113,Night of the Scarecrow,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28438,7392111,Mad Monster Party,0,0,0,0,1,0,1,1,1,0,0,0,0,0
13407,23922445,Assault! Jack the Ripper,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20169,8921890,I Was a Teenage Zombie,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15032,23738867,My Ex,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41832,28362996,Uncle Sam,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41512,5892729,Re-cycle,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2133,4390553,City of the Living Dead,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5227,20109381,Voices,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39678,12491754,Evil Angel,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31677,25022765,She's Crushed,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34718,1128527,Willard,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5761,6074902,Family,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26022,6449665,Legion of Fire: Killer Ants!,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4973,347000,Suspiria,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6189,13243296,Weirdsville,0,0,0,0,1,0,0,0,1,1,0,0,0,0
35670,27348520,Nothing But the Night,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22926,1052133,The Machinist,0,0,0,0,0,0,1,0,1,1,0,0,1,0
30702,13861681,The Devil Rides Out,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39415,9377317,Kilometer 31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22021,13377940,The Final Terror,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10105,9002807,The Untold,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17940,12497755,Wag Kang Lilingon,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5078,3787080,Redeye,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2655,31335395,Sweet Home,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42036,11952284,The Devil's Child,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35543,24790646,Touch of Death,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41907,10422272,Jangan Pandang Belakang,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17594,7278946,Blood of Dracula's Castle,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14585,1917925,What Ever Happened to Baby Jane?,0,0,0,0,0,0,1,0,1,0,0,0,1,0
23985,320527,Pink Flamingos,0,0,0,0,1,1,1,0,1,0,0,0,0,0
10449,24168980,Vampire Girl vs. Frankenstein Girl,1,0,0,0,0,0,0,0,1,0,0,0,1,1
35619,6093047,Sacred Evil,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21487,7537205,Taxidermia,0,0,0,0,1,0,1,0,1,0,0,0,0,1
17681,15844263,Codex Atanicus,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22950,5165771,You Must Be Scared,0,0,0,0,0,0,0,0,1,0,0,0,1,1
13181,7154700,Retro Puppet Master,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5344,2839369,The House on the Edge of the Park,0,0,0,0,0,1,0,0,1,0,0,0,1,1
27460,213472,Aliens,1,1,1,0,0,0,0,0,1,0,0,0,1,0
23928,10653373,Cthulhu,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20850,213224,Shadow of the Vampire,0,0,0,0,0,0,1,0,1,1,0,0,0,0
36453,7332704,Automatons,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2660,12839891,Popcorn,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9209,14562213,Kaal,0,0,0,0,0,0,0,0,1,0,0,0,1,1
19418,20837938,Wide Awake,0,0,0,0,0,1,1,0,1,0,0,0,1,1
5091,5444637,Leprechaun 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40893,7625729,Look What's Happened to Rosemary's Baby,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19875,11669128,Big Bad Wolf,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35787,666948,The Cell,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22591,36405666,The Helpers,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35801,26351240,Nailgun Massacre,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34749,12247465,Death Bed: The Bed That Eats,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36539,21509689,Black Belly of the Tarantula,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29775,6236671,Meridian: Kiss Of The Beast,0,0,0,0,0,0,0,0,1,0,0,0,0,0
983,16674680,(Wes Craven Presents) Carnival of Souls,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19140,18901478,Butterfly Effect: Revelation,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2459,11697273,Stuck,0,0,0,0,1,0,1,0,1,0,0,0,1,0
6179,25983329,Uncle Silas,0,0,0,0,0,1,1,0,1,0,0,0,0,0
29451,1721255,Village of the Damned,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21469,20814932,The Cut,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23205,16439424,Funny Man,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7899,591310,Tales from the Darkside: The Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18532,24314472,Parasomnia,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20446,24569945,Cruel Restaurant,0,0,0,0,1,0,0,0,1,0,0,0,0,1
39853,32296485,The Falling,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12589,6436552,Savage Planet,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23440,9559119,Open Water 2: Adrift,0,0,0,0,0,0,0,0,1,1,0,0,1,0
35807,2704374,The Ring Virus,0,0,0,0,0,0,0,0,1,0,0,0,1,1
38960,5882490,Octane,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3083,451023,The Brood,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25265,4467620,Marebito,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25640,36423660,Blood of Dracula,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40940,19384107,Orr Eravuu,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38339,4049715,Killer Condom,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36209,9627061,Asylum,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34078,12565687,Watchers Reborn,1,0,0,0,0,1,0,0,1,0,0,0,0,0
16904,23721339,House of the Wolfman,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17324,1439062,Merlin's Shop of Mystical Wonders,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30874,3434688,Thinner,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35573,26765141,Sound of Horror,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42186,30863646,Mondo Cane,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37066,3302699,The Ghost of Frankenstein,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6769,22447758,The Crazies,1,1,0,0,0,0,0,0,1,1,0,0,1,0
27042,6529458,One Body Too Many,0,0,0,1,1,0,0,0,1,1,0,0,1,0
35499,6584608,Lady in White,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1161,7601466,Sukob,0,0,0,0,0,0,1,0,1,0,0,0,0,1
18731,7986246,Dark Ride,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16930,602789,The Nanny,0,0,0,1,0,0,1,0,1,0,0,0,1,0
30635,7660132,The Haunted Strangler,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38742,33051426,Sauna,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33545,21275560,The Telling,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27071,4086317,Razorback,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8907,33324775,Sector 7,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4836,2035081,Dracula Has Risen from the Grave,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12182,23731386,Black Noon,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13529,4272659,Jack Frost 2: Revenge of the Mutant Killer Snowman,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2607,9907431,Soultaker,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37212,1637470,Near Dark,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19338,15833916,Unborn But Forgotten,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35609,34722775,Corazon: Ang Unang Aswang,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10093,1621849,The Curse of the Cat People,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8320,10386609,Frauengefängnis,0,0,0,0,0,1,1,0,1,0,0,0,1,0
31315,19840982,The Black Cat,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8861,33674932,Segunda mano,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41977,11515305,Buio Omega,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15157,3365981,Howling: New Moon Rising,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32423,2134635,FeardotCom,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9568,650540,Dracula: Dead and Loving It,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19298,7100278,I Was A Teenage Frankenstein's Roommate,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33085,4498928,Basket Case 3: The Progeny,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1922,23221130,Teito Monogatari Gaiden,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17841,6553805,Die Zombiejäger,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31788,21459905,Alien Abduction,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22391,20259439,Feast 3: The Happy Finish,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21763,7274700,The Werewolf,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12636,24245794,White Cannibal Queen,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5064,11706092,"Zontar, The Thing from Venus",0,0,0,0,0,0,0,0,1,0,0,0,0,0
22312,600351,Scream 3,0,0,0,0,1,0,0,0,1,1,0,0,1,0
3013,892031,American Psycho 2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34302,8531241,Lair of the White Worm,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25388,1618008,Dark Water,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41397,4062042,Le Manoir du diable,0,0,0,1,0,0,0,0,1,1,0,1,0,0
29257,5125674,Sick Girl,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10772,10064426,Haunting Me,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9889,18062757,Joy Ride 2: Dead Ahead,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10559,9537791,Decoys 2: Alien Seduction,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25657,2210017,Something Wicked This Way Comes,0,0,0,0,0,0,1,1,1,0,0,0,1,0
26216,26408267,The Voice,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35073,21876111,Doctor Blood's Coffin,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6450,7242242,House of Frankenstein 1997,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8238,17143077,The Exquisite Cadaver,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24880,4045253,House of Horrors,0,0,0,1,0,1,0,0,1,0,0,0,0,0
36860,8692493,Dracula,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27504,10560346,Dark Reel,0,0,0,0,0,0,1,0,1,0,0,0,1,0
19829,19784041,My Mother is Arb,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11841,7639376,Deadly Eyes,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18954,11796155,Zombie Night,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27639,33540127,A Haunting in Salem,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21923,570263,"Ghidorah, the Three-Headed Monster",0,0,0,0,0,0,0,0,1,0,0,0,0,1
17164,11476109,Cabin by the Lake,0,0,0,0,1,0,0,0,1,0,0,0,1,0
37766,28376038,Sexton Blake and the Hooded Terror,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9131,28030619,Slices of Life,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2694,3589259,Second Name,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7462,27327195,Faces in the Crowd,0,0,0,0,0,0,0,0,1,0,0,0,1,0
22771,1336108,Bride of Re-Animator,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7187,2317340,Friday the 13th Part 3: 3D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18445,14820202,Hansel and Gretel,0,0,0,0,0,0,1,0,1,0,0,0,0,1
18492,2203406,Fright Night II,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12072,948706,Beginning of the End,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16005,24818273,Full Circle,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4155,1853795,The Creeping Terror,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7848,22156971,Grace,0,0,0,0,0,0,1,0,1,0,0,0,1,0
25318,1278575,See No Evil,0,0,0,0,0,0,0,0,1,0,0,0,1,0
124,19389755,Asylum Seekers,0,0,0,0,1,0,0,0,1,1,0,0,1,0
36194,2473923,"Simon, King Of The Witches",0,0,0,0,0,0,1,0,1,0,0,0,0,0
24072,18537242,Home for the Holidays,0,0,0,0,0,0,1,0,1,0,0,0,1,0
30465,17528066,The Uninvited,0,0,0,0,0,0,0,0,1,0,0,0,1,0
361,4572965,Hostel 2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4122,2996768,Jennifer,0,0,0,0,0,0,0,0,1,1,0,0,1,0
33703,18664228,Laid to Rest,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12240,12108808,Track of the Moon Beast,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22368,8003243,Resurrection,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17277,13349195,Island of Blood,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39693,2097338,Psycho III,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20931,4899791,Carrie,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14458,2276238,Nightmares,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41239,15893927,Island of Mutations,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25653,7273637,Cry of the Werewolf,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14859,2664825,Invisible Ghost,0,1,1,1,0,1,0,0,1,0,0,0,1,0
30738,2940677,The House by the Cemetery,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40029,1624928,Nightwatch,1,0,0,0,0,1,1,0,1,1,0,0,1,0
35794,10483327,The Haunting Hour Volume One: Don't Think About It,0,0,1,0,1,0,0,1,1,0,0,0,0,0
39951,645071,The Kingdom,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6864,1056696,Cat People,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21484,3749701,The Source,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21432,4967070,She,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27116,23605553,Demonic Toys: Personal Demons,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36487,24449235,White Pongo,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,28718973,I Am the Ripper,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33615,3447112,The Off Season,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8115,7183180,They Came Back,0,0,0,0,0,0,1,0,1,0,0,0,0,1
38550,5107366,Speed Demon,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3155,26039161,Troublesome Night 10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26824,7383485,Terror Among Us,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7912,13927565,Dead Men Walking,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34378,9100609,Bite Me - Chameleon,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38894,13022883,Phobia,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5882,11142038,Blessed,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30639,23006569,Grave Secrets: The Legacy of Hilltop Drive,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19738,19124402,Sleeper,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28064,29544434,Penance,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35295,18225554,It's Alive,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35959,26358395,Endangered Species,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30687,7564146,Black Sheep,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18451,28629544,Burning Bright,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5852,2175063,Hardware,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5023,33459447,My Ex 2 : Haunted Lover,0,0,0,0,0,0,0,0,1,0,0,0,1,0
245,12061267,Grizzly II: The Predator,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31113,2315614,Nikos,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34725,5158792,Def by Temptation,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27289,2401502,Omen IV: The Awakening,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7348,3440608,Creepozoids,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37209,2093556,The Brides of Dracula,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38905,7051746,Poltergeist II: The Other Side,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33952,5698193,Claustrophobia,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21026,19457040,Sorority Row,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5224,19539381,Doghouse,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28819,18822660,Art of the Devil 3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29223,7514063,P2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3282,3447166,Little Shop of Horrors,0,0,0,0,1,0,0,0,1,0,1,0,0,0
36324,8664385,The Uninvited,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4734,18946797,The Killing Phone,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8703,2542052,Rings,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12368,17949718,Dark Tower,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40024,9659901,Body Parts,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32756,32607519,Rahtree Reborn,0,0,0,0,1,0,0,0,1,0,1,0,0,0
27356,8015443,Sounds Like,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13232,14368969,Sole Survivor,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11464,10492456,The Rings,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35105,4463866,Season of the Witch,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39695,30276307,Zombie Beach,1,0,0,0,0,0,0,0,1,0,1,0,1,0
14122,5541106,Spider Forest,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8915,10093456,Carnosaur 3: Primal Species,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39043,26015681,Troublesome Night 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35980,16271350,The Echo,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26450,5109578,Witches of the Caribbean,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4174,24563042,REC 3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41257,31500300,Stake Land,1,1,1,0,0,0,0,0,1,0,0,0,1,0
28213,11037366,Whisper,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26517,6575394,Lords of the Deep,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13907,9779549,Escape from Hell,0,0,0,0,0,0,1,0,1,0,0,0,1,0
31337,1023955,Angel's Egg,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6266,32699320,In the Shadow of Kilimanjaro,0,0,0,0,0,0,1,0,1,0,0,0,1,0
9185,31143044,Dark Souls,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21028,15265997,Witchouse,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14139,1149303,Ilsa: She-Wolf of the SS,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25197,2260329,Maniac,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31423,1780940,Tintorera,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1256,24954740,The Terror Within II,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41765,21411112,Eden Log,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12011,25917990,Curse of the Forty-Niner,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23660,21725564,Gacy,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18113,25744220,Dante’s Inferno: An Animated Epic,1,0,0,0,0,0,0,0,1,0,0,0,0,0
37867,13950959,Shutter Island,0,0,0,0,0,1,1,0,1,0,0,0,1,0
20782,33792752,Apartment 1303 3D,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32662,29114879,The Traveler,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34157,8323564,The Asphyx,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3399,31321940,The Navy vs. the Night Monsters,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27616,31852403,Rosewood Lane,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36306,8862866,Dracula II Ascension,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,1612686,Halloween Resurrection,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33970,36147846,Babycall,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3915,7838245,Hasami otoko,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24898,1380847,Wrong Turn,0,0,0,0,0,0,0,0,1,0,0,0,1,0
